poll_id,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,start_date,end_date,question_id,sample_size,population,population_full,created_at,url,race_id,cycle,office_type,seat_number,election_date,stage,nationwide_batch,ranked_choice_reallocated,hypothetical,party,answer,candidate_id,candidate_name,pct
86597,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/25/24,3/27/24,196010,4000,rv,rv,4/3/24 12:08,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,44
86595,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/24/24,3/26/24,196008,4000,rv,rv,4/3/24 12:08,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44
86595,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/24/24,3/26/24,196008,4000,rv,rv,4/3/24 12:08,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,44
86596,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/23/24,3/25/24,196009,4000,rv,rv,4/3/24 12:08,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44
86596,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/23/24,3/25/24,196009,4000,rv,rv,4/3/24 12:08,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86535,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/22/24,3/24/24,195238,5833,rv,rv,3/25/24 16:20,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44
86535,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/22/24,3/24/24,195238,5833,rv,rv,3/25/24 16:20,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86536,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/21/24,3/23/24,195239,4000,rv,rv,3/25/24 16:21,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44
86536,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/21/24,3/23/24,195239,4000,rv,rv,3/25/24 16:21,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86537,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/20/24,3/22/24,195240,4000,rv,rv,3/25/24 16:21,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44
86537,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/20/24,3/22/24,195240,4000,rv,rv,3/25/24 16:21,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86538,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/19/24,3/21/24,195241,4000,rv,rv,3/25/24 16:21,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
86538,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/19/24,3/21/24,195241,4000,rv,rv,3/25/24 16:21,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,42
86539,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/18/24,3/20/24,195242,4000,rv,rv,3/25/24 16:21,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
86539,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/18/24,3/20/24,195242,4000,rv,rv,3/25/24 16:21,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86540,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/17/24,3/19/24,195243,4000,rv,rv,3/25/24 16:21,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
86540,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/17/24,3/19/24,195243,4000,rv,rv,3/25/24 16:21,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,44
86541,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/16/24,3/18/24,195244,4000,rv,rv,3/25/24 16:22,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
86541,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/16/24,3/18/24,195244,4000,rv,rv,3/25/24 16:22,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,44
86482,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/15/24,3/17/24,194724,5777,rv,rv,3/18/24 15:59,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
86482,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/15/24,3/17/24,194724,5777,rv,rv,3/18/24 15:59,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86483,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/14/24,3/16/24,194725,4000,rv,rv,3/18/24 15:59,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
86483,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/14/24,3/16/24,194725,4000,rv,rv,3/18/24 15:59,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86484,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/13/24,3/15/24,194726,4000,rv,rv,3/18/24 15:59,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
86484,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/13/24,3/15/24,194726,4000,rv,rv,3/18/24 15:59,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86548,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/15/24,195296,447,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,36
86548,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/15/24,195296,447,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,42
86548,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/15/24,195296,447,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,11
86548,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/15/24,195296,447,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,1
86548,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/15/24,195296,447,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,1
86548,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/15/24,195297,447,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44
86548,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/15/24,195297,447,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,46
86485,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/12/24,3/14/24,194727,4000,rv,rv,3/18/24 15:59,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
86485,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/12/24,3/14/24,194727,4000,rv,rv,3/18/24 15:59,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86545,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195290,796,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,37
86545,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195290,796,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86545,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195290,796,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,12
86545,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195290,796,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,2
86545,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195290,796,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,1
86545,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195291,796,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
86545,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195291,796,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,48
86551,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195302,697,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,39
86551,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195302,697,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,41
86551,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195302,697,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,10
86551,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195302,697,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,1
86551,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195302,697,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,1
86551,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195303,697,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,46
86551,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/14/24,195303,697,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,45
86486,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/11/24,3/13/24,194728,4000,rv,rv,3/18/24 15:59,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44
86486,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/11/24,3/13/24,194728,4000,rv,rv,3/18/24 15:59,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,42
86487,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/10/24,3/12/24,194729,4000,rv,rv,3/18/24 16:00,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,44
86487,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/10/24,3/12/24,194729,4000,rv,rv,3/18/24 16:00,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43
86546,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195292,788,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,38
86546,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195292,788,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,45
86546,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195292,788,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,7
86546,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195292,788,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,2
86546,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195292,788,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,0
86546,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195293,788,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,42
86546,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195293,788,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,49
86547,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195294,698,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,40
86547,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195294,698,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,40
86547,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195294,698,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,9
86547,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195294,698,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,3
86547,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195294,698,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,2
86547,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195295,698,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,45
86547,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195295,698,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,45
86549,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195298,699,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,39
86549,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195298,699,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,45
86549,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195298,699,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,7
86549,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195298,699,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,1
86549,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195298,699,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,0
86549,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195299,699,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,43
86549,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195299,699,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,49
86550,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195300,807,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Biden,19368,Joe Biden,38
86550,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195300,807,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,44
86550,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,3/8/24,3/12/24,195300,807,rv,rv,3/26/24 11:26,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,7
